path,category,instruction,anno
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj12,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj120,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj121,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj122,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj123,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj124,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj125,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj126,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj127,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj128,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj129,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj13,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj130,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj131,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj132,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj133,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj134,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj135,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj136,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj137,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj138,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj139,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj14,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj140,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj141,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj142,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj143,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj144,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj145,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj146,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj147,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj148,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj149,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj15,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj150,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj151,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj152,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj153,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj154,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj155,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj156,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj157,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj158,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj159,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj16,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj160,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj161,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj162,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj163,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj164,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj165,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj166,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj167,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj168,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj169,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj17,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj170,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj171,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj172,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj173,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj174,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj175,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj176,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj177,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj178,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj179,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj18,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj180,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj181,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj182,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj183,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj184,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj185,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj186,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj187,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj188,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj189,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj19,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj190,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj191,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj192,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj193,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj194,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj195,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj196,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj197,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj198,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj199,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj2,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj20,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj200,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj201,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj202,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj203,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj204,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj205,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj206,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj207,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj208,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj209,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj21,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj210,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj211,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj212,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj213,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj214,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj215,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj216,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj217,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj218,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj219,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj22,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj220,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj221,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj222,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj223,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj224,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj225,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj226,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj227,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj228,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj229,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj23,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj230,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj231,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj232,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj233,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj234,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj235,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj24,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj25,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj26,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj27,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj28,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj29,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj3,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj30,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj31,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj32,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj33,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj34,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj35,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj36,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj37,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj38,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj39,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj4,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj40,2023-01-09_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj41,2023-01-09_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj42,2023-01-09_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj43,2023-01-09_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2023-01-09_pnp_rigid_objects/2023-01-10_13-53-33/raw/traj_group0/traj44,2023-01-09_pnp_rigid_objects,"In order to pick up the object, the robot should",False
